ts	run	board	white	black	result	plies	wpc	bpc	wms	bms	wcpu	bcpu	wmv	bmv	wnod	bnod	wed	bed	wsn	bsn	seed	par
2026-07-26T21:48:25Z	20260726T214659Z	boards/board1.txt	ab(d6,tt,ord,nb200k)@1.classic(t1,c4,w0,l0)@2.dil(r30,d4)@1.opener(rand,4)@1	ab(d6,tt,ord,nb200k)@1.learned(s76,ef183148)@1.opener(rand,4)@1	B	51	9	10	180.157	480.975	171.875	390.625	26	25	495676	1461271	105.00	117.00	22	21	3288586142	12
2026-07-26T21:48:26Z	20260726T214659Z	boards/board1.txt	ab(d6,tt,ord,nb200k)@1.classic(t1,c4,w0,l0)@2.dil(r30,d4)@1.opener(rand,4)@1	ab(d6,tt,ord,qs,nb200k)@1.learned(s98,5801570e)@1.opener(rand,4)@1	B	51	10	12	188.039	430.956	187.500	359.375	26	25	442575	1115879	101.00	116.00	22	21	1344473165	12
2026-07-26T21:48:31Z	20260726T214659Z	boards/board1.txt	ab(d6,tt,ord,nb200k)@1.classic(t1,c4,w0,l0)@2.dil(r30,d4)@1.opener(rand,4)@1	ab(d8,tt,ord,nb2m)@1.classic(t1,c4,w0,l0)@2.opener(rand,4)@1	W	62	10	7	107.918	5460.447	62.500	4890.625	31	31	303781	14713687	138.00	193.00	27	27	3459529181	12
2026-07-26T21:48:32Z	20260726T214659Z	boards/board1.txt	ab(d6,tt,ord,nb200k)@1.classic(t1,c4,w0,l0)@2.dil(r63)@1.opener(rand,4)@1	ab(d6,tt,ord,nb200k)@1.classic(t1,c4,w0,l0)@2.opener(rand,4)@1	B	38	13	16	106.631	300.228	93.750	281.250	19	19	233183	792078	30.00	82.00	5	15	1732143155	12
2026-07-26T21:48:38Z	20260726T214659Z	boards/board1.txt	ab(d6,tt,ord,nb200k)@1.classic(t1,c4,w0,l0)@2.dil(r63)@1.opener(rand,4)@1	ab(d6,tt,ord,nb200k)@1.learned(s111,78ef6974)@1.opener(rand,4)@1	B	36	9	14	159.923	6779.996	156.250	5656.250	18	18	381405	1338671	42.00	79.00	7	14	1507201396	12
2026-07-26T21:48:39Z	20260726T214659Z	boards/board1.txt	ab(d6,tt,ord,nb200k)@1.classic(t1,c4,w0,l0)@2.dil(r63)@1.opener(rand,4)@1	ab(d6,tt,ord,nb200k)@1.learned(s6,eac8ab99)@1.opener(rand,4)@1	B	34	13	15	62.857	398.301	46.875	343.750	17	17	148270	1150692	13.00	65.00	3	13	400125783	12
2026-07-26T21:48:39Z	20260726T214659Z	boards/board1.txt	ab(d6,tt,ord,nb200k)@1.classic(t1,c4,w0,l0)@2.dil(r63)@1.opener(rand,4)@1	ab(d6,tt,ord,nb200k)@1.learned(s76,ef183148)@1.opener(rand,4)@1	B	29	13	15	0.052	383.689	0.000	328.125	15	14	126	1055038	1.00	55.00	1	10	2379750694	12
2026-07-26T21:48:40Z	20260726T214659Z	boards/board1.txt	ab(d6,tt,ord,nb200k)@1.classic(t1,c4,w0,l0)@2.dil(r63)@1.opener(rand,4)@1	ab(d6,tt,ord,qs,nb200k)@1.learned(s98,5801570e)@1.opener(rand,4)@1	B	32	10	15	33.874	344.159	15.625	296.875	16	16	94373	906040	12.00	67.00	2	12	4090461573	12
2026-07-26T21:48:42Z	20260726T214659Z	boards/board1.txt	ab(d6,tt,ord,nb200k)@1.classic(t1,c4,w0,l0)@2.dil(r63)@1.opener(rand,4)@1	ab(d8,tt,ord,nb2m)@1.classic(t1,c4,w0,l0)@2.opener(rand,4)@1	B	24	12	16	12.971	2037.342	15.625	1718.750	12	12	49264	5432458	12.00	57.00	2	8	1573220117	12
2026-07-26T21:48:53Z	20260726T214659Z	boards/board1.txt	ab(d6,tt,ord,nb200k)@1.classic(t1,c4,w0,l0)@2.opener(rand,4)@1	ab(d6,tt,ord,nb200k)@1.learned(s111,78ef6974)@1.opener(rand,4)@1	W	62	9	6	350.713	10577.212	281.250	9421.875	31	31	922762	2019286	153.00	148.00	27	27	95138300	12
2026-07-26T21:48:54Z	20260726T214659Z	boards/board1.txt	ab(d6,tt,ord,nb200k)@1.classic(t1,c4,w0,l0)@2.opener(rand,4)@1	ab(d6,tt,ord,nb200k)@1.learned(s3,68364898)@1.opener(rand,4)@1	W	68	9	7	458.927	666.739	390.625	593.750	34	34	1037930	1954370	171.00	166.00	30	30	413361802	12
2026-07-26T21:48:55Z	20260726T214659Z	boards/board1.txt	ab(d6,tt,ord,nb200k)@1.classic(t1,c4,w0,l0)@2.opener(rand,4)@1	ab(d6,tt,ord,nb200k)@1.learned(s76,ef183148)@1.opener(rand,4)@1	W	52	12	10	373.042	554.346	359.375	437.500	26	26	804531	1683382	123.00	117.96	22	22	3762957038	12
2026-07-26T21:48:55Z	20260726T214659Z	boards/board1.txt	ab(d6,tt,ord,nb200k)@1.classic(t1,c4,w0,l0)@2.opener(rand,4)@1	ab(d6,tt,ord,nb200k)@1.learned(s98,5801570e)@1.opener(rand,4)@1	B	49	10	9	345.750	429.283	312.500	343.750	25	24	908506	1087905	112.00	111.00	21	20	1863433337	12
2026-07-26T21:48:59Z	20260726T214659Z	boards/board1.txt	ab(d6,tt,ord,nb200k)@1.classic(t1,c4,w0,l0)@2.opener(rand,4)@1	ab(d8,tt,ord,nb2m)@1.classic(t1,c4,w0,l0)@2.opener(rand,4)@1	B	45	11	11	68.447	3840.823	78.125	3390.625	23	22	224068	10819455	100.00	128.00	19	18	2013438593	12
2026-07-26T21:49:00Z	20260726T214659Z	boards/board1.txt	ab(d6,tt,ord,nb200k)@1.classic(t1,c4,w0,l0)@2.opener(rand,4)@1	rand@1	W	25	16	13	143.854	0.019	156.250	0.000	13	12	416011	0	46.00	0.00	9	0	320099372	12
2026-07-26T21:49:16Z	20260726T214659Z	boards/board1.txt	ab(d6,tt,ord,nb200k)@1.learned(s111,78ef6974)@1.opener(rand,4)@1	ab(d6,tt,ord,nb200k)@1.learned(s6,eac8ab99)@1.opener(rand,4)@1	W	74	6	7	15228.553	951.770	13296.875	796.875	37	37	3002217	3032435	189.00	183.08	33	33	3844452862	12
2026-07-26T21:49:37Z	20260726T214659Z	boards/board1.txt	ab(d6,tt,ord,nb200k)@1.learned(s111,78ef6974)@1.opener(rand,4)@1	ab(d6,tt,ord,nb200k)@1.learned(s76,ef183148)@1.opener(rand,4)@1	B	75	8	11	19652.986	1135.009	17843.750	1062.500	38	37	3914760	2732868	187.52	189.00	34	33	2870193405	12
2026-07-26T21:49:44Z	20260726T214659Z	boards/board1.txt	ab(d6,tt,ord,nb200k)@1.learned(s111,78ef6974)@1.opener(rand,4)@1	ab(d6,tt,ord,qs,nb200k)@1.learned(s98,5801570e)@1.opener(rand,4)@1	B	57	8	10	7135.490	380.240	6828.125	390.625	29	28	1893388	1220424	135.89	135.00	25	24	3932684264	12
2026-07-26T21:49:50Z	20260726T214659Z	boards/board1.txt	ab(d6,tt,ord,nb200k)@1.learned(s111,78ef6974)@1.opener(rand,4)@1	ab(d8,tt,ord,nb2m)@1.classic(t1,c4,w0,l0)@2.opener(rand,4)@1	B	53	9	12	2525.599	3663.584	2484.375	3453.125	27	26	759104	13687722	124.00	160.00	23	22	71642876	12
2026-07-26T21:49:51Z	20260726T214659Z	boards/board1.txt	ab(d6,tt,ord,nb200k)@1.learned(s3,68364898)@1.opener(rand,4)@1	ab(d6,tt,ord,nb200k)@1.learned(s6,eac8ab99)@1.opener(rand,4)@1	B	77	8	7	619.933	605.131	546.875	625.000	39	38	2518583	2349853	196.00	195.00	35	34	497623278	12
2026-07-26T21:49:53Z	20260726T214659Z	boards/board1.txt	ab(d6,tt,ord,nb200k)@1.learned(s3,68364898)@1.opener(rand,4)@1	ab(d6,tt,ord,nb200k)@1.learned(s76,ef183148)@1.opener(rand,4)@1	B	65	10	11	566.007	749.785	593.750	671.875	33	32	2534040	2903305	159.68	159.00	29	28	3880741901	12
2026-07-26T21:49:53Z	20260726T214659Z	boards/board1.txt	ab(d6,tt,ord,nb200k)@1.learned(s3,68364898)@1.opener(rand,4)@1	ab(d6,tt,ord,qs,nb200k)@1.learned(s98,5801570e)@1.opener(rand,4)@1	B	49	11	10	320.949	378.392	343.750	343.750	25	24	1335111	1458798	112.00	111.00	21	20	82893048	12
2026-07-26T21:49:58Z	20260726T214659Z	boards/board1.txt	ab(d6,tt,ord,nb200k)@1.learned(s3,68364898)@1.opener(rand,4)@1	ab(d8,tt,ord,nb2m)@1.classic(t1,c4,w0,l0)@2.opener(rand,4)@1	B	51	13	13	265.330	4022.950	281.250	3890.625	26	25	1097502	15649554	118.00	152.00	22	21	1742873836	12
2026-07-26T21:49:59Z	20260726T214659Z	boards/board1.txt	ab(d6,tt,ord,nb200k)@1.learned(s6,eac8ab99)@1.opener(rand,4)@1	ab(d6,tt,ord,nb200k)@1.learned(s76,ef183148)@1.opener(rand,4)@1	B	73	7	8	539.257	701.453	531.250	671.875	37	36	2576991	3107880	184.00	183.00	33	32	1999177990	12
2026-07-26T21:50:00Z	20260726T214659Z	boards/board1.txt	ab(d6,tt,ord,nb200k)@1.learned(s6,eac8ab99)@1.opener(rand,4)@1	ab(d6,tt,ord,nb200k)@1.learned(s98,5801570e)@1.opener(rand,4)@1	W	62	10	7	536.149	505.409	531.250	468.750	31	31	2477264	1856704	153.00	148.00	27	27	3490917473	12
2026-07-26T21:50:05Z	20260726T214659Z	boards/board1.txt	ab(d6,tt,ord,nb200k)@1.learned(s6,eac8ab99)@1.opener(rand,4)@1	ab(d8,tt,ord,nb2m)@1.classic(t1,c4,w0,l0)@2.opener(rand,4)@1	B	73	8	11	160.130	4797.743	187.500	4671.875	37	36	836608	19155716	184.00	240.00	33	32	3303116425	12
2026-07-26T21:50:05Z	20260726T214659Z	boards/board1.txt	ab(d6,tt,ord,nb200k)@1.learned(s6,eac8ab99)@1.opener(rand,4)@1	rand@1	W	39	15	12	285.339	0.029	281.250	0.000	20	19	1193166	0	86.00	0.00	16	0	405956724	12
2026-07-26T21:50:06Z	20260726T214659Z	boards/board1.txt	ab(d6,tt,ord,nb200k)@1.learned(s76,ef183148)@1.opener(rand,4)@1	ab(d6,tt,ord,qs,nb200k)@1.learned(s98,5801570e)@1.opener(rand,4)@1	B	49	10	10	416.224	356.646	468.750	281.250	25	24	1643882	1535258	112.00	110.80	21	20	1811734380	12
2026-07-26T21:50:10Z	20260726T214659Z	boards/board1.txt	ab(d6,tt,ord,nb200k)@1.learned(s76,ef183148)@1.opener(rand,4)@1	ab(d8,tt,ord,nb2m)@1.classic(t1,c4,w0,l0)@2.opener(rand,4)@1	B	53	11	10	162.096	4057.646	234.375	3937.500	27	26	803124	16166913	124.00	160.00	23	22	1767733768	12
2026-07-26T21:50:11Z	20260726T214659Z	boards/board1.txt	ab(d6,tt,ord,nb200k)@1.learned(s98,5801570e)@1.opener(rand,4)@1	ab(d6,tt,ord,qs,nb200k)@1.learned(s98,5801570e)@1.opener(rand,4)@1	W	81	6	6	401.357	524.251	437.500	468.750	41	40	1836698	2388427	208.00	201.42	37	36	3460087455	12
2026-07-26T21:50:15Z	20260726T214659Z	boards/board1.txt	ab(d6,tt,ord,nb200k)@1.learned(s98,5801570e)@1.opener(rand,4)@1	ab(d8,tt,ord,nb2m)@1.classic(t1,c4,w0,l0)@2.opener(rand,4)@1	B	77	7	9	177.164	3679.811	156.250	3625.000	39	38	869598	16157678	196.00	256.00	35	34	1134304475	12
2026-07-26T21:50:19Z	20260726T214659Z	boards/board1.txt	ab(d6,tt,ord,qs,nb200k)@1.learned(s98,5801570e)@1.opener(rand,4)@1	ab(d8,tt,ord,nb2m)@1.classic(t1,c4,w0,l0)@2.opener(rand,4)@1	B	60	9	10	182.124	3832.013	109.375	3843.750	30	30	828145	16420397	146.00	192.00	26	26	1418464975	12
2026-07-26T21:50:19Z	20260726T214659Z	boards/board1.txt	ab(d6,tt,ord,qs,nb200k)@1.learned(s98,5801570e)@1.opener(rand,4)@1	rand@1	W	29	16	11	261.296	0.023	250.000	0.000	15	14	1211918	0	60.86	0.00	11	0	3629803630	12
2026-07-26T21:47:00Z	20260726T214659Z	boards/board1.txt	ab(d6,ord,nb200k)@1.adv(t20,c77,w0,l0,f0,d-2,e0,m0,h0,b1,o0,r0,x0,n0,s1,g1)@1.opener(rand,4)@1	ab(d2)@1.classic(t1,c4,w0,l0)@2.opener(rand,4)@1	W	51	11	11	905.253	0.187	765.625	0.000	26	25	2466396	2087	117.20	40.00	22	21	3768285267	12
2026-07-26T21:47:00Z	20260726T214659Z	boards/board1.txt	ab(d6,tt,ord,nb200k)@1.classic(t1,c4,w0,l0)@2.dil(r30,d4)@1.opener(rand,4)@1	ab(d2)@1.classic(t1,c4,w0,l0)@2.opener(rand,4)@1	B	63	7	12	207.721	0.278	187.500	0.000	32	31	625967	3546	114.00	54.00	28	27	642482659	12
2026-07-26T21:47:00Z	20260726T214659Z	boards/board1.txt	ab(d6,tt,ord,nb200k)@1.classic(t1,c4,w0,l0)@2.opener(rand,4)@1	ab(d2)@1.classic(t1,c4,w0,l0)@2.opener(rand,4)@1	W	47	12	12	345.211	0.203	312.500	0.000	24	23	1045753	2423	107.00	36.00	20	19	6061875	12
2026-07-26T21:47:10Z	20260726T214659Z	boards/board1.txt	ab(d6,tt,ord,nb200k)@1.learned(s111,78ef6974)@1.opener(rand,4)@1	ab(d2)@1.classic(t1,c4,w0,l0)@2.opener(rand,4)@1	W	45	13	12	9953.731	0.191	9125.000	0.000	23	22	2060628	2163	100.95	34.00	19	18	3154952308	12
2026-07-26T21:47:10Z	20260726T214659Z	boards/board1.txt	ab(d6,tt,ord,nb200k)@1.learned(s6,eac8ab99)@1.opener(rand,4)@1	ab(d2)@1.classic(t1,c4,w0,l0)@2.opener(rand,4)@1	W	43	12	12	358.251	0.156	328.125	0.000	22	21	1097912	1625	94.00	32.00	18	17	2969011799	12
2026-07-26T21:47:11Z	20260726T214659Z	boards/board1.txt	ab(d6,tt,ord,nb200k)@1.learned(s76,ef183148)@1.opener(rand,4)@1	ab(d2)@1.classic(t1,c4,w0,l0)@2.opener(rand,4)@1	W	57	11	11	892.205	0.297	859.375	0.000	29	28	2997453	3514	136.00	46.00	25	24	3153670694	12
2026-07-26T21:47:12Z	20260726T214659Z	boards/board1.txt	ab(d6,tt,ord,qs,nb200k)@1.learned(s98,5801570e)@1.opener(rand,4)@1	ab(d2)@1.classic(t1,c4,w0,l0)@2.opener(rand,4)@1	W	43	13	13	712.792	0.214	687.500	0.000	22	21	2151507	2467	93.00	32.00	18	17	2310964357	12
2026-07-26T21:47:15Z	20260726T214659Z	boards/board1.txt	ab(d8,tt,ord,nb2m)@1.classic(t1,c4,w0,l0)@2.opener(rand,4)@1	ab(d2)@1.classic(t1,c4,w0,l0)@2.opener(rand,4)@1	W	35	13	13	2731.549	0.132	2484.375	0.000	18	17	8077125	1456	92.00	24.00	14	13	488943125	12
2026-07-26T21:47:16Z	20260726T214659Z	boards/board1.txt	ab(d6,ord,nb200k)@1.adv(t20,c77,w0,l0,f0,d-2,e0,m0,h0,b1,o0,r0,x0,n0,s1,g1)@1.opener(rand,4)@1	ab(d4)@1.classic(t1,c4,w0,l0)@2.opener(rand,4)@1	W	49	11	10	933.974	7.370	828.125	0.000	25	24	2572714	111181	109.24	73.00	21	20	3435043277	12
2026-07-26T21:47:16Z	20260726T214659Z	boards/board1.txt	ab(d6,tt,ord,nb200k)@1.classic(t1,c4,w0,l0)@2.dil(r30,d4)@1.opener(rand,4)@1	ab(d4)@1.classic(t1,c4,w0,l0)@2.opener(rand,4)@1	W	53	12	11	238.958	7.534	218.750	15.625	27	26	757955	119886	116.00	81.00	23	22	2604464785	12
2026-07-26T21:47:16Z	20260726T214659Z	boards/board1.txt	ab(d6,tt,ord,nb200k)@1.classic(t1,c4,w0,l0)@2.opener(rand,4)@1	ab(d4)@1.classic(t1,c4,w0,l0)@2.opener(rand,4)@1	B	55	8	9	374.671	8.079	343.750	0.000	28	27	1115327	125462	130.00	92.00	24	23	4134545625	12
2026-07-26T21:47:29Z	20260726T214659Z	boards/board1.txt	ab(d6,tt,ord,nb200k)@1.learned(s111,78ef6974)@1.opener(rand,4)@1	ab(d4)@1.classic(t1,c4,w0,l0)@2.opener(rand,4)@1	W	57	11	11	12525.703	10.748	11500.000	15.625	29	28	2591874	147691	135.46	89.00	25	24	3671798238	12
2026-07-26T21:47:29Z	20260726T214659Z	boards/board1.txt	ab(d6,tt,ord,nb200k)@1.learned(s6,eac8ab99)@1.opener(rand,4)@1	ab(d4)@1.classic(t1,c4,w0,l0)@2.opener(rand,4)@1	W	41	13	13	443.804	5.263	406.250	15.625	21	20	1374974	79998	88.00	57.00	17	16	1158672433	12
2026-07-26T21:47:30Z	20260726T214659Z	boards/board1.txt	ab(d6,tt,ord,nb200k)@1.learned(s76,ef183148)@1.opener(rand,4)@1	ab(d4)@1.classic(t1,c4,w0,l0)@2.opener(rand,4)@1	W	53	11	11	685.668	6.183	531.250	0.000	27	26	1886063	92014	124.00	81.00	23	22	3817719604	12
2026-07-26T21:47:30Z	20260726T214659Z	boards/board1.txt	ab(d6,tt,ord,qs,nb200k)@1.learned(s98,5801570e)@1.opener(rand,4)@1	ab(d4)@1.classic(t1,c4,w0,l0)@2.opener(rand,4)@1	W	43	11	11	322.478	3.803	312.500	15.625	22	21	952457	60018	92.00	61.00	18	17	3378738107	12
2026-07-26T21:47:36Z	20260726T214659Z	boards/board1.txt	ab(d8,tt,ord,nb2m)@1.classic(t1,c4,w0,l0)@2.opener(rand,4)@1	ab(d4)@1.classic(t1,c4,w0,l0)@2.opener(rand,4)@1	W	53	13	10	5338.722	9.761	4859.375	0.000	27	26	14460964	163681	161.00	81.00	23	22	1373827743	12
2026-07-26T21:47:37Z	20260726T214659Z	boards/board1.txt	ab(d6,tt,ord,nb200k)@1.classic(t1,c4,w0,l0)@2.dil(r30,d4)@1.opener(rand,4)@1	ab(d6,ord,nb200k)@1.adv(t20,c77,w0,l0,f0,d-2,e0,m0,h0,b1,o0,r0,x0,n0,s1,g1)@1.opener(rand,4)@1	B	63	9	9	256.248	1043.878	218.750	953.125	32	31	792682	2721407	137.00	152.90	28	27	2656398399	12
2026-07-26T21:47:38Z	20260726T214659Z	boards/board1.txt	ab(d6,tt,ord,nb200k)@1.classic(t1,c4,w0,l0)@2.dil(r63)@1.opener(rand,4)@1	ab(d6,ord,nb200k)@1.adv(t20,c77,w0,l0,f0,d-2,e0,m0,h0,b1,o0,r0,x0,n0,s1,g1)@1.opener(rand,4)@1	B	42	11	12	192.371	789.058	140.625	750.000	21	21	584825	2070851	54.00	90.14	9	17	96747223	12
2026-07-26T21:47:48Z	20260726T214659Z	boards/board1.txt	ab(d6,tt,ord,nb200k)@1.learned(s111,78ef6974)@1.opener(rand,4)@1	ab(d6,ord,nb200k)@1.adv(t20,c77,w0,l0,f0,d-2,e0,m0,h0,b1,o0,r0,x0,n0,s1,g1)@1.opener(rand,4)@1	W	40	14	14	8999.661	741.270	8250.000	640.625	20	20	1725471	2035709	86.78	82.04	16	16	279784308	12
2026-07-26T21:47:49Z	20260726T214659Z	boards/board1.txt	ab(d6,tt,ord,nb200k)@1.learned(s3,68364898)@1.opener(rand,4)@1	ab(d6,ord,nb200k)@1.adv(t20,c77,w0,l0,f0,d-2,e0,m0,h0,b1,o0,r0,x0,n0,s1,g1)@1.opener(rand,4)@1	W	42	13	13	492.290	701.172	453.125	687.500	21	21	1628161	2011263	92.83	87.71	17	17	2292672962	12
2026-07-26T21:47:51Z	20260726T214659Z	boards/board1.txt	ab(d6,tt,ord,nb200k)@1.learned(s76,ef183148)@1.opener(rand,4)@1	ab(d6,ord,nb200k)@1.adv(t20,c77,w0,l0,f0,d-2,e0,m0,h0,b1,o0,r0,x0,n0,s1,g1)@1.opener(rand,4)@1	B	55	10	11	721.106	1041.969	687.500	1015.625	28	27	2585803	2974509	129.54	127.93	24	23	3132018294	12
2026-07-26T21:47:52Z	20260726T214659Z	boards/board1.txt	ab(d6,tt,ord,nb200k)@1.learned(s98,5801570e)@1.opener(rand,4)@1	ab(d6,ord,nb200k)@1.adv(t20,c77,w0,l0,f0,d-2,e0,m0,h0,b1,o0,r0,x0,n0,s1,g1)@1.opener(rand,4)@1	B	49	9	13	510.427	822.983	484.375	796.875	25	24	1846896	2399973	112.00	110.40	21	20	4154511985	12
2026-07-26T21:47:57Z	20260726T214659Z	boards/board1.txt	ab(d8,tt,ord,nb2m)@1.classic(t1,c4,w0,l0)@2.opener(rand,4)@1	ab(d6,ord,nb200k)@1.adv(t20,c77,w0,l0,f0,d-2,e0,m0,h0,b1,o0,r0,x0,n0,s1,g1)@1.opener(rand,4)@1	W	52	10	10	4480.372	846.913	4093.750	750.000	26	26	13803813	2439365	160.00	117.42	22	22	3242385945	12
2026-07-26T21:47:58Z	20260726T214659Z	boards/board1.txt	rand@1	ab(d6,ord,nb200k)@1.adv(t20,c77,w0,l0,f0,d-2,e0,m0,h0,b1,o0,r0,x0,n0,s1,g1)@1.opener(rand,4)@1	B	38	11	16	0.035	691.536	0.000	578.125	19	19	0	1741443	0.00	75.53	0	15	2923003652	12
2026-07-26T21:47:58Z	20260726T214659Z	boards/board1.txt	ab(d6,tt,ord,nb200k)@1.classic(t1,c4,w0,l0)@2.opener(rand,4)@1	ab(d6,tt,ord,nb200k)@1.classic(t1,c4,w0,l0)@2.dil(r30,d4)@1.opener(rand,4)@1	W	30	15	14	164.814	114.701	156.250	93.750	15	15	426981	255030	57.00	48.00	11	11	2525016107	12
2026-07-26T21:48:06Z	20260726T214659Z	boards/board1.txt	ab(d6,tt,ord,nb200k)@1.learned(s111,78ef6974)@1.opener(rand,4)@1	ab(d6,tt,ord,nb200k)@1.classic(t1,c4,w0,l0)@2.dil(r30,d4)@1.opener(rand,4)@1	W	54	9	8	7589.620	192.056	6750.000	187.500	27	27	1504630	482060	129.00	115.00	23	23	475273244	12
2026-07-26T21:48:07Z	20260726T214659Z	boards/board1.txt	ab(d6,tt,ord,nb200k)@1.learned(s6,eac8ab99)@1.opener(rand,4)@1	ab(d6,tt,ord,nb200k)@1.classic(t1,c4,w0,l0)@2.dil(r30,d4)@1.opener(rand,4)@1	W	56	11	10	642.802	251.888	531.250	218.750	28	28	1641654	713932	135.00	118.00	24	24	3550495855	12
2026-07-26T21:48:08Z	20260726T214659Z	boards/board1.txt	ab(d6,tt,ord,nb200k)@1.learned(s76,ef183148)@1.opener(rand,4)@1	ab(d6,tt,ord,nb200k)@1.classic(t1,c4,w0,l0)@2.dil(r30,d4)@1.opener(rand,4)@1	W	46	12	11	487.053	196.994	421.875	203.125	23	23	1367962	647926	105.00	91.00	19	19	3288586142	12
2026-07-26T21:48:08Z	20260726T214659Z	boards/board1.txt	ab(d6,tt,ord,qs,nb200k)@1.learned(s98,5801570e)@1.opener(rand,4)@1	ab(d6,tt,ord,nb200k)@1.classic(t1,c4,w0,l0)@2.dil(r30,d4)@1.opener(rand,4)@1	W	50	12	9	581.123	194.198	531.250	171.875	25	25	1770535	597029	117.00	96.00	21	21	1344473165	12
2026-07-26T21:48:12Z	20260726T214659Z	boards/board1.txt	ab(d8,tt,ord,nb2m)@1.classic(t1,c4,w0,l0)@2.opener(rand,4)@1	ab(d6,tt,ord,nb200k)@1.classic(t1,c4,w0,l0)@2.dil(r30,d4)@1.opener(rand,4)@1	W	50	12	10	3944.050	47.388	3703.125	62.500	25	25	11482548	162353	152.00	104.00	21	21	3459529181	12
2026-07-26T21:48:12Z	20260726T214659Z	boards/board1.txt	ab(d6,tt,ord,nb200k)@1.classic(t1,c4,w0,l0)@2.opener(rand,4)@1	ab(d6,tt,ord,nb200k)@1.classic(t1,c4,w0,l0)@2.dil(r63)@1.opener(rand,4)@1	W	17	16	13	64.205	0.008	62.500	0.000	9	8	203087	0	25.00	0.00	5	0	1732143155	12
2026-07-26T21:48:24Z	20260726T214659Z	boards/board1.txt	ab(d6,tt,ord,nb200k)@1.learned(s111,78ef6974)@1.opener(rand,4)@1	ab(d6,tt,ord,nb200k)@1.classic(t1,c4,w0,l0)@2.dil(r63)@1.opener(rand,4)@1	W	46	13	12	11072.797	150.231	10125.000	140.625	23	23	2243396	448652	105.68	43.00	19	8	1507201396	12
2026-07-26T21:48:24Z	20260726T214659Z	boards/board1.txt	ab(d6,tt,ord,nb200k)@1.learned(s6,eac8ab99)@1.opener(rand,4)@1	ab(d6,tt,ord,nb200k)@1.classic(t1,c4,w0,l0)@2.dil(r63)@1.opener(rand,4)@1	W	43	13	10	466.159	86.590	406.250	62.500	22	21	1274969	237785	103.00	36.00	18	6	400125783	12
2026-07-26T21:48:25Z	20260726T214659Z	boards/board1.txt	ab(d6,tt,ord,nb200k)@1.learned(s76,ef183148)@1.opener(rand,4)@1	ab(d6,tt,ord,nb200k)@1.classic(t1,c4,w0,l0)@2.dil(r63)@1.opener(rand,4)@1	W	30	16	11	286.076	0.056	250.000	0.000	15	15	874743	132	60.00	1.00	11	1	2379750694	12
2026-07-26T21:48:25Z	20260726T214659Z	boards/board1.txt	ab(d6,tt,ord,qs,nb200k)@1.learned(s98,5801570e)@1.opener(rand,4)@1	ab(d6,tt,ord,nb200k)@1.classic(t1,c4,w0,l0)@2.dil(r63)@1.opener(rand,4)@1	W	35	16	12	361.736	36.646	328.125	15.625	18	17	996178	81921	74.00	12.00	14	2	4090461573	12
2026-07-26T21:48:28Z	20260726T214659Z	boards/board1.txt	ab(d8,tt,ord,nb2m)@1.classic(t1,c4,w0,l0)@2.opener(rand,4)@1	ab(d6,tt,ord,nb200k)@1.classic(t1,c4,w0,l0)@2.dil(r63)@1.opener(rand,4)@1	W	21	16	14	2760.346	14.085	2500.000	15.625	11	10	7294931	48834	49.00	12.00	7	2	1573220117	12
2026-07-26T21:48:40Z	20260726T214659Z	boards/board1.txt	ab(d6,tt,ord,nb200k)@1.learned(s111,78ef6974)@1.opener(rand,4)@1	ab(d6,tt,ord,nb200k)@1.classic(t1,c4,w0,l0)@2.opener(rand,4)@1	B	63	9	11	12077.091	486.648	10718.750	390.625	32	31	2414984	1206933	154.00	153.00	28	27	95138300	12
2026-07-26T21:48:41Z	20260726T214659Z	boards/board1.txt	ab(d6,tt,ord,nb200k)@1.learned(s3,68364898)@1.opener(rand,4)@1	ab(d6,tt,ord,nb200k)@1.classic(t1,c4,w0,l0)@2.opener(rand,4)@1	W	64	7	8	512.018	348.729	500.000	281.250	32	32	1461544	909446	159.00	154.00	28	28	413361802	12
2026-07-26T21:48:42Z	20260726T214659Z	boards/board1.txt	ab(d6,tt,ord,nb200k)@1.learned(s76,ef183148)@1.opener(rand,4)@1	ab(d6,tt,ord,nb200k)@1.classic(t1,c4,w0,l0)@2.opener(rand,4)@1	W	68	6	9	586.127	367.832	500.000	390.625	34	34	1907875	997968	171.00	166.00	30	30	3762957038	12
2026-07-26T21:48:43Z	20260726T214659Z	boards/board1.txt	ab(d6,tt,ord,nb200k)@1.learned(s98,5801570e)@1.opener(rand,4)@1	ab(d6,tt,ord,nb200k)@1.classic(t1,c4,w0,l0)@2.opener(rand,4)@1	W	64	8	9	594.426	350.973	593.750	312.500	32	32	1760731	964875	159.00	154.00	28	28	1863433337	12
2026-07-26T21:48:48Z	20260726T214659Z	boards/board1.txt	ab(d8,tt,ord,nb2m)@1.classic(t1,c4,w0,l0)@2.opener(rand,4)@1	ab(d6,tt,ord,nb200k)@1.classic(t1,c4,w0,l0)@2.opener(rand,4)@1	W	56	11	8	5171.310	148.576	4406.250	171.875	28	28	13933950	398096	176.00	130.00	24	24	2013438593	12
